CEP_ORIGEM;LAT_ORIGEM;LOG_ORIGEM;CEP_DESTINO;LAT_DESTINO;LOG_DESTINO;POINT_ORIGEM;INTERSECCAO_ORIGEM;AREA_ORIGEM;POINT_DESTINO;INTERSECCAO_DESTINO;AREA_DESTINO
74565006;-16,64312;-49,27706;74884115;-16,69943;-49,22607;c(-49.27706, -16.64312);235;139;c(-49.22607, -16.69943);255;90A
74356032;-16,78870;-49,37716;74884115;-16,69943;-49,22607;c(-49.37716, -16.7887);13;158A;c(-49.22607, -16.69943);255;90A
74481809;-16,60133;-49,38410;74323250;-16,70378;-49,31674;c(-49.3841, -16.60133);206;199A;c(-49.31674, -16.70378);131;113
74360300;-16,73265;-49,31945;74360230;-16,73165;-49,32342;c(-49.31945, -16.73265);154;107;c(-49.32342, -16.73165);158;106
74477094;-16,59506;-49,34813;74403010;-16,68029;-49,30305;c(-49.34813, -16.59506);197;185;c(-49.30305, -16.68029);171;123
74473190;-16,62089;-49,32022;74215210;-16,70154;-49,27696;c(-49.32022, -16.62089);208;190;c(-49.27696, -16.70154);306;50
74491628;-16,67633;-49,44005;74110030;-16,68026;-49,27224;c(-49.44005, -16.67633);108;212;c(-49.27224, -16.68026);299;18
74115060;-16,68769;-49,27693;74660030;-16,64908;-49,26160;c(-49.27693, -16.68769);308;19;c(-49.2616, -16.64908);232;75
74080200;-16,68820;-49,25907;74474309;-16,61082;-49,31809;c(-49.25907, -16.6882);310;9;c(-49.31809, -16.61082);210;189
74711010;-16,67422;-49,22855;74805480;-16,70320;-49,23320;c(-49.22855, -16.67422);292;82;c(-49.2332, -16.7032);322;36
74030050;-16,67885;-49,25548;74030030;-16,67847;-49,25512;c(-49.25548, -16.67885);296;6;c(-49.25512, -16.67847);296;6
74491620;-16,67507;-49,43476;74810030;-16,70626;-49,24411;c(-49.43476, -16.67507);108;212;c(-49.24411, -16.70626);282;40
74445240;-16,65042;-49,31460;74415420;-16,69134;-49,31524;c(-49.3146, -16.65042);112;131B;c(-49.31524, -16.69134);166;117
74474327;-16,60380;-49,31378;74115040;-16,68654;-49,26452;c(-49.31378, -16.6038);211;188B;c(-49.26452, -16.68654);305;16
74425270;-16,67704;-49,31248;74150340;-16,70291;-49,27304;c(-49.31248, -16.67704);175;124;c(-49.27304, -16.70291);306;50
74840250;-16,73792;-49,27699;74884900;-16,70300;-49,22721;c(-49.27699, -16.73792);273;99;c(-49.22721, -16.703);325;90C
74255500;-16,72303;-49,28807;74045120;-16,67063;-49,26257;c(-49.28807, -16.72303);163;60;c(-49.26257, -16.67063);319;23
74465215;-16,64335;-49,32244;74000000;-16,81463;-49,42526;c(-49.32244, -16.64335);117;134A;c(-49.42526, -16.81463);39;250B
74523250;-16,65862;-49,29362;74610230;-16,67798;-49,23940;c(-49.29362, -16.65862);189;70;c(-49.2394, -16.67798);294;32
74323020;-16,69798;-49,32113;74000000;-16,81463;-49,42526;c(-49.32113, -16.69798);138;161A;c(-49.42526, -16.81463);39;250B
74715400;-16,69281;-49,22903;74810100;-16,71088;-49,24312;c(-49.22903, -16.69281);251;88;c(-49.24312, -16.71088);246;38
74690400;-16,60293;-49,25751;74690900;-16,61139;-49,26831;c(-49.25751, -16.60293);348;195;c(-49.26831, -16.61139);349;193A
74565370;-16,63524;-49,27012;74063300;-16,66061;-49,25959;c(-49.27012, -16.63524);231;140;c(-49.25959, -16.66061);321;26
74555325;-16,65646;-49,28083;74550070;-16,66964;-49,28409;c(-49.28083, -16.65646);92;71;c(-49.28409, -16.66964);91;68
74494510;-16,69280;-49,40422;74323100;-16,70667;-49,31535;c(-49.40422, -16.6928);107;171;c(-49.31535, -16.70667);131;113
74395540;-16,75246;-49,38488;74150340;-16,70291;-49,27304;c(-49.38488, -16.75246);143;209B;c(-49.27304, -16.70291);306;50
74672660;-16,63914;-49,23703;74670020;-16,64079;-49,24176;c(-49.23703, -16.63914);354;144C;c(-49.24176, -16.64079);228;144B
74650420;-16,65797;-49,24108;74645070;-16,66212;-49,25170;c(-49.24108, -16.65797);286;77;c(-49.2517, -16.66212);285;28
74490236;-16,69187;-49,41395;74110020;-16,67925;-49,27016;c(-49.41395, -16.69187);107;171;c(-49.27016, -16.67925);299;18
74484153;-16,70121;-49,35341;74020010;-16,67355;-49,26372;c(-49.35341, -16.70121);135;166;c(-49.26372, -16.67355);317;4
74484433;-16,70141;-49,34855;74823240;-16,71753;-49,25705;c(-49.34855, -16.70141);135;166;c(-49.25705, -16.71753);242;42
74481839;-16,60167;-49,38438;74474330;-16,60924;-49,31458;c(-49.38438, -16.60167);206;199A;c(-49.31458, -16.60924);210;189
74175080;-16,70903;-49,26266;74110020;-16,67925;-49,27016;c(-49.26266, -16.70903);309;13;c(-49.27016, -16.67925);299;18
74523540;-16,65804;-49,29045;74884120;-16,69770;-49,22740;c(-49.29045, -16.65804);189;70;c(-49.2274, -16.6977);255;90A
74265280;-16,69944;-49,29217;74415420;-16,69134;-49,31524;c(-49.29217, -16.69944);88;52;c(-49.31524, -16.69134);166;117
74343540;-16,73381;-49,30442;74333150;-16,71306;-49,29946;c(-49.30442, -16.73381);160;103;c(-49.29946, -16.71306);130;111
74681450;-16,62140;-49,19765;74003010;-16,68195;-49,25860;c(-49.19765, -16.6214);361;150C;c(-49.2586, -16.68195);310;9
74125030;-16,67882;-49,27902;74660280;-16,64634;-49,25885;c(-49.27902, -16.67882);81;63;c(-49.25885, -16.64634);232;75
74370660;-16,71846;-49,34638;74363780;-16,72448;-49,32033;c(-49.34638, -16.71846);124;163;c(-49.32033, -16.72448);155;108
74583765;-16,63964;-49,30219;74255220;-16,71028;-49,29496;c(-49.30219, -16.63964);84;136B;c(-49.29496, -16.71028);140;55
74485575;-16,68371;-49,33406;74150030;-16,69787;-49,27088;c(-49.33406, -16.68371);173;168;c(-49.27088, -16.69787);306;50
74650170;-16,65749;-49,24614;74055110;-16,66740;-49,25813;c(-49.24614, -16.65749);286;77;c(-49.25813, -16.6674);300;24
74593550;-16,62528;-49,30192;74593210;-16,62468;-49,30448;c(-49.30192, -16.62528);74;191;c(-49.30448, -16.62468);208;190
74555325;-16,65646;-49,28083;74543440;-16,66822;-49,27918;c(-49.28083, -16.65646);92;71;c(-49.27918, -16.66822);90;69
74323020;-16,69798;-49,32113;74000000;-16,81463;-49,42526;c(-49.32113, -16.69798);138;161A;c(-49.42526, -16.81463);39;250B
74590770;-16,62208;-49,29591;74884694;-16,69581;-49,20443;c(-49.29591, -16.62208);74;191;c(-49.20443, -16.69581);252;89
74275080;-16,72099;-49,28459;74003010;-16,68195;-49,25860;c(-49.28459, -16.72099);77;59;c(-49.2586, -16.68195);310;9
74825240;-16,71973;-49,24973;74370030;-16,72504;-49,33380;c(-49.24973, -16.71973);270;43;c(-49.3338, -16.72504);151;160A
74370491;-16,73460;-49,33879;74370030;-16,72504;-49,33380;c(-49.33879, -16.7346);151;160A;c(-49.3338, -16.72504);151;160A
74354015;-16,75038;-49,33638;74210330;-16,70614;-49,26851;c(-49.33638, -16.75038);158;106;c(-49.26851, -16.70614);249;49
74255130;-16,72535;-49,29319;74535280;-16,67767;-49,28579;c(-49.29319, -16.72535);162;110;c(-49.28579, -16.67767);167;64
74354628;-16,75912;-49,35268;74840760;-16,72782;-49,29122;c(-49.35268, -16.75912);128;159;c(-49.29122, -16.72782);76;100
74484410;-16,69547;-49,35508;74435115;-16,66417;-49,31084;c(-49.35508, -16.69547);135;166;c(-49.31084, -16.66417);186;127
74865180;-16,72795;-49,21622;74150030;-16,69787;-49,27088;c(-49.21622, -16.72795);244;93A;c(-49.27088, -16.69787);306;50
74494082;-16,68138;-49,39151;74405010;-16,68091;-49,30006;c(-49.39151, -16.68138);147;172A;c(-49.30006, -16.68091);169;122
74645010;-16,67063;-49,25260;74690900;-16,61139;-49,26831;c(-49.2526, -16.67063);300;24;c(-49.26831, -16.61139);349;193A
74691865;-16,59798;-49,27173;74850130;-16,72131;-49,24210;c(-49.27173, -16.59798);342;196;c(-49.2421, -16.72131);280;39
74356665;-16,78267;-49,39081;74250010;-16,72184;-49,28526;c(-49.39081, -16.78267);14;209A;c(-49.28526, -16.72184);163;60
74345170;-16,74338;-49,30151;74805100;-16,69908;-49,24458;c(-49.30151, -16.74338);152;102;c(-49.24458, -16.69908);322;36
74893795;-16,74539;-49,19234;74150240;-16,69756;-49,26896;c(-49.19234, -16.74539);330;96A;c(-49.26896, -16.69756);307;15
74363830;-16,72539;-49,32162;74365270;-16,72636;-49,31823;c(-49.32162, -16.72539);154;107;c(-49.31823, -16.72636);154;107
74391190;-16,71601;-49,37017;74605050;-16,67621;-49,24730;c(-49.37017, -16.71601);133;165A;c(-49.2473, -16.67621);295;31
74823440;-16,72089;-49,26236;74620030;-16,67110;-49,23302;c(-49.26236, -16.72089);276;47;c(-49.23302, -16.6711);259;80
74605080;-16,67217;-49,24599;74345220;-16,74641;-49,29388;c(-49.24599, -16.67217);295;31;c(-49.29388, -16.74641);152;102
74675020;-16,62812;-49,22578;74681420;-16,63207;-49,19852;c(-49.22578, -16.62812);337;146;c(-49.19852, -16.63207);360;151
74485720;-16,64860;-49,38789;74083100;-16,68198;-49,25321;c(-49.38789, -16.6486);116;178;c(-49.25321, -16.68198);288;7
74603190;-16,68250;-49,24676;74160010;-16,70880;-49,26502;c(-49.24676, -16.6825);289;33;c(-49.26502, -16.7088);249;49
74560465;-16,66380;-49,28029;74553520;-16,65994;-49,27616;c(-49.28029, -16.6638);92;71;c(-49.27616, -16.65994);92;71
74691856;-16,59703;-49,27249;74533075;-16,68484;-49,28296;c(-49.27249, -16.59703);342;196;c(-49.28296, -16.68484);82;62
74477414;-16,58835;-49,34541;74850260;-16,71852;-49,24170;c(-49.34541, -16.58835);197;185;c(-49.2417, -16.71852);280;39
74280160;-16,71881;-49,27705;74840810;-16,73799;-49,27916;c(-49.27705, -16.71881);77;59;c(-49.27916, -16.73799);70;101
74463150;-16,65245;-49,33053;74465020;-16,64714;-49,33089;c(-49.33053, -16.65245);110;133;c(-49.33089, -16.64714);110;133
74477600;-16,60840;-49,37386;74070060;-16,67343;-49,27059;c(-49.37386, -16.6084);206;199A;c(-49.27059, -16.67343);316;21
74210030;-16,70354;-49,27887;74805530;-16,71299;-49,23213;c(-49.27887, -16.70354);87;53;c(-49.23213, -16.71299);264;91A
74356820;-16,78626;-49,38539;74356695;-16,78302;-49,38980;c(-49.38539, -16.78626);14;209A;c(-49.3898, -16.78302);14;209A
74355423;-16,78451;-49,36052;74415420;-16,69134;-49,31524;c(-49.36052, -16.78451);13;158A;c(-49.31524, -16.69134);166;117
74835560;-16,72885;-49,28555;74840090;-16,73865;-49,28498;c(-49.28555, -16.72885);76;100;c(-49.28498, -16.73865);70;101
74670340;-16,64372;-49,24592;74805480;-16,70320;-49,23320;c(-49.24592, -16.64372);228;144B;c(-49.2332, -16.7032);322;36
74485450;-16,68559;-49,32718;74485381;-16,68508;-49,32797;c(-49.32718, -16.68559);173;168;c(-49.32797, -16.68508);173;168
74835620;-16,73628;-49,28481;74210050;-16,70305;-49,28135;c(-49.28481, -16.73628);76;100;c(-49.28135, -16.70305);87;53
74394100;-16,73553;-49,38214;74375150;-16,70332;-49,33113;c(-49.38214, -16.73553);132;164B;c(-49.33113, -16.70332);138;161A
74020030;-16,67414;-49,26313;74080060;-16,68289;-49,25901;c(-49.26313, -16.67414);317;4;c(-49.25901, -16.68289);310;9
74495360;-16,68277;-49,38496;74425670;-16,68199;-49,31045;c(-49.38496, -16.68277);147;172A;c(-49.31045, -16.68199);182;120
74140140;-16,69164;-49,27656;74850100;-16,72173;-49,24130;c(-49.27656, -16.69164);83;51;c(-49.2413, -16.72173);280;39
74255320;-16,70535;-49,29412;74810350;-16,70653;-49,23486;c(-49.29412, -16.70535);183;54;c(-49.23486, -16.70653);322;36
74375560;-16,69517;-49,32927;74675830;-16,62567;-49,22551;c(-49.32927, -16.69517);178;167A;c(-49.22551, -16.62567);341;149C
74594020;-16,62464;-49,31253;74445190;-16,65211;-49,31761;c(-49.31253, -16.62464);208;190;c(-49.31761, -16.65211);112;131B
74474350;-16,60604;-49,30881;74474375;-16,61012;-49,30688;c(-49.30881, -16.60604);211;188B;c(-49.30688, -16.61012);211;188B
74493070;-16,66499;-49,39457;74305520;-16,69130;-49,30202;c(-49.39457, -16.66499);148;177;c(-49.30202, -16.6913);180;116
74605070;-16,68070;-49,24776;74215070;-16,69923;-49,26989;c(-49.24776, -16.6807);287;30;c(-49.26989, -16.69923);306;50
74477091;-16,59137;-49,34405;74477061;-16,59788;-49,34926;c(-49.34405, -16.59137);197;185;c(-49.34926, -16.59788);197;185
74810210;-16,70372;-49,24387;74525010;-16,67635;-49,28818;c(-49.24387, -16.70372);282;40;c(-49.28818, -16.67635);167;64
74475180;-16,62404;-49,32715;74063300;-16,66061;-49,25959;c(-49.32715, -16.62404);210;189;c(-49.25959, -16.66061);321;26
74690510;-16,59697;-49,25879;74684010;-16,61008;-49,22623;c(-49.25879, -16.59697);348;195;c(-49.22623, -16.61008);339;148B
74555170;-16,65799;-49,28173;74555370;-16,66040;-49,29051;c(-49.28173, -16.65799);92;71;c(-49.29051, -16.6604);189;70
74563180;-16,65367;-49,27002;74150220;-16,69673;-49,26834;c(-49.27002, -16.65367);230;74;c(-49.26834, -16.69673);307;15
74810210;-16,70372;-49,24387;74645140;-16,66450;-49,25087;c(-49.24387, -16.70372);282;40;c(-49.25087, -16.6645);285;28
74475530;-16,61911;-49,34847;74455050;-16,66821;-49,32146;c(-49.34847, -16.61911);200;184;c(-49.32146, -16.66821);168;174
74603110;-16,68609;-49,24540;74070150;-16,67052;-49,27339;c(-49.2454, -16.68609);289;33;c(-49.27339, -16.67052);316;21
74483027;-16,69637;-49,37390;74353250;-16,74892;-49,33238;c(-49.3739, -16.69637);145;170;c(-49.33238, -16.74892);158;106
74810360;-16,70543;-49,23494;74805480;-16,70320;-49,23320;c(-49.23494, -16.70543);322;36;c(-49.2332, -16.7032);322;36
74815415;-16,70686;-49,24073;74535160;-16,67580;-49,28393;c(-49.24073, -16.70686);246;38;c(-49.28393, -16.6758);81;63
74691823;-16,59925;-49,26966;74805180;-16,69423;-49,24041;c(-49.26966, -16.59925);342;196;c(-49.24041, -16.69423);323;34
74395032;-16,71936;-49,36241;74375360;-16,70211;-49,32265;c(-49.36241, -16.71936);132;164B;c(-49.32265, -16.70211);138;161A
74475110;-16,62953;-49,32511;74690900;-16,61139;-49,26831;c(-49.32511, -16.62953);212;183;c(-49.26831, -16.61139);349;193A
74650030;-16,65683;-49,24513;74055110;-16,66740;-49,25813;c(-49.24513, -16.65683);286;77;c(-49.25813, -16.6674);300;24
74494480;-16,69203;-49,40175;74494780;-16,69170;-49,38907;c(-49.40175, -16.69203);107;171;c(-49.38907, -16.6917);107;171
74356044;-16,79393;-49,37808;74055110;-16,66740;-49,25813;c(-49.37808, -16.79393);13;158A;c(-49.25813, -16.6674);300;24
74493290;-16,66087;-49,38369;74493100;-16,66260;-49,38622;c(-49.38369, -16.66087);148;177;c(-49.38622, -16.6626);148;177
74370820;-16,74937;-49,36932;74420180;-16,67591;-49,31936;c(-49.36932, -16.74937);142;164A;c(-49.31936, -16.67591);172;118
74715010;-16,68980;-49,23098;74140110;-16,69037;-49,27547;c(-49.23098, -16.6898);253;87;c(-49.27547, -16.69037);305;16
74650100;-16,65469;-49,24418;74110010;-16,67891;-49,27938;c(-49.24418, -16.65469);286;77;c(-49.27938, -16.67891);81;63
74843555;-16,74613;-49,30296;74070060;-16,67343;-49,27059;c(-49.30296, -16.74613);152;102;c(-49.27059, -16.67343);316;21
74785510;-16,64512;-49,18623;74780250;-16,65300;-49,20107;c(-49.18623, -16.64512);234;154B;c(-49.20107, -16.653);239;154A
74085120;-16,68901;-49,24857;74884120;-16,69770;-49,22740;c(-49.24857, -16.68901);283;10;c(-49.2274, -16.6977);255;90A
74491185;-16,66513;-49,41921;74491180;-16,66559;-49,41938;c(-49.41921, -16.66513);108;212;c(-49.41938, -16.66559);108;212
74255160;-16,72095;-49,29067;74000000;-16,81463;-49,42526;c(-49.29067, -16.72095);163;60;c(-49.42526, -16.81463);39;250B
74494098;-16,65696;-49,37854;74840680;-16,73748;-49,28038;c(-49.37854, -16.65696);148;177;c(-49.28038, -16.73748);70;101
74392125;-16,71145;-49,36462;74093250;-16,69759;-49,25752;c(-49.36462, -16.71145);135;166;c(-49.25752, -16.69759);302;12
74310220;-16,70780;-49,29776;74884900;-16,70300;-49,22721;c(-49.29776, -16.7078);125;112;c(-49.22721, -16.703);325;90C
74473260;-16,62184;-49,31888;74445190;-16,65211;-49,31761;c(-49.31888, -16.62184);208;190;c(-49.31761, -16.65211);112;131B
74481160;-16,61252;-49,33461;74820300;-16,71320;-49,25556;c(-49.33461, -16.61252);209;187;c(-49.25556, -16.7132);242;42
74354616;-16,76113;-49,35114;74230220;-16,72001;-49,26412;c(-49.35114, -16.76113);128;159;c(-49.26412, -16.72001);272;48
74360320;-16,73119;-49,32098;74360030;-16,73619;-49,31545;c(-49.32098, -16.73119);154;107;c(-49.31545, -16.73619);153;105
74055110;-16,66740;-49,25813;74013020;-16,67798;-49,25898;c(-49.25813, -16.6674);300;24;c(-49.25898, -16.67798);297;2
74655270;-16,65376;-49,25663;74055110;-16,66740;-49,25813;c(-49.25663, -16.65376);284;76;c(-49.25813, -16.6674);300;24
74343200;-16,74058;-49,30599;74055110;-16,66740;-49,25813;c(-49.30599, -16.74058);153;105;c(-49.25813, -16.6674);300;24
74710050;-16,67647;-49,21972;74710470;-16,67475;-49,21478;c(-49.21972, -16.67647);254;86;c(-49.21478, -16.67475);254;86
74210060;-16,70702;-49,28765;74120130;-16,69127;-49,27301;c(-49.28765, -16.70702);183;54;c(-49.27301, -16.69127);305;16
74766020;-16,67177;-49,18452;74780500;-16,65893;-49,18947;c(-49.18452, -16.67177);332;156;c(-49.18947, -16.65893);239;154A
74313650;-16,70799;-49,30244;74140130;-16,69093;-49,27445;c(-49.30244, -16.70799);125;112;c(-49.27445, -16.69093);305;16
74343530;-16,73951;-49,29299;74275070;-16,71579;-49,29035;c(-49.29299, -16.73951);152;102;c(-49.29035, -16.71579);140;55
74643090;-16,67142;-49,24817;74093250;-16,69759;-49,25752;c(-49.24817, -16.67142);293;29;c(-49.25752, -16.69759);302;12
74785200;-16,65168;-49,18099;74670010;-16,64118;-49,24154;c(-49.18099, -16.65168);234;154B;c(-49.24154, -16.64118);228;144B
74305280;-16,70023;-49,29753;74840090;-16,73865;-49,28498;c(-49.29753, -16.70023);180;116;c(-49.28498, -16.73865);70;101
74590410;-16,62295;-49,30400;74405010;-16,68091;-49,30006;c(-49.304, -16.62295);208;190;c(-49.30006, -16.68091);169;122
74465140;-16,64908;-49,32594;74584100;-16,64420;-49,29237;c(-49.32594, -16.64908);110;133;c(-49.29237, -16.6442);84;136B
74210060;-16,70702;-49,28765;74810030;-16,70626;-49,24411;c(-49.28765, -16.70702);183;54;c(-49.24411, -16.70626);282;40
74565100;-16,64246;-49,27645;74075070;-16,67376;-49,26559;c(-49.27645, -16.64246);235;139;c(-49.26559, -16.67376);314;22
74325110;-16,73101;-49,31164;74375470;-16,69775;-49,33507;c(-49.31164, -16.73101);154;107;c(-49.33507, -16.69775);178;167A
74275020;-16,71904;-49,28519;74115050;-16,68774;-49,27749;c(-49.28519, -16.71904);77;59;c(-49.27749, -16.68774);308;19
74825170;-16,72537;-49,25729;74830090;-16,72174;-49,26319;c(-49.25729, -16.72537);266;44;c(-49.26319, -16.72174);276;47
74475110;-16,62953;-49,32511;74690900;-16,61139;-49,26831;c(-49.32511, -16.62953);212;183;c(-49.26831, -16.61139);349;193A
74815450;-16,71157;-49,24312;74265010;-16,70218;-49,29109;c(-49.24312, -16.71157);246;38;c(-49.29109, -16.70218);183;54
74325060;-16,70613;-49,31708;74884900;-16,70300;-49,22721;c(-49.31708, -16.70613);131;113;c(-49.22721, -16.703);325;90C
74423250;-16,68531;-49,31386;74423390;-16,68078;-49,31592;c(-49.31386, -16.68531);174;119;c(-49.31592, -16.68078);174;119
74769755;-16,65510;-49,18051;74215170;-16,70663;-49,27231;c(-49.18051, -16.6551);234;154B;c(-49.27231, -16.70663);306;50
74070160;-16,67063;-49,27177;74645070;-16,66212;-49,25170;c(-49.27177, -16.67063);316;21;c(-49.2517, -16.66212);285;28
74393150;-16,71173;-49,35047;74120110;-16,69001;-49,27191;c(-49.35047, -16.71173);134;162;c(-49.27191, -16.69001);305;16
74475065;-16,60787;-49,32450;74010010;-16,67889;-49,26314;c(-49.3245, -16.60787);210;189;c(-49.26314, -16.67889);299;18
74343170;-16,73840;-49,30578;74230120;-16,71808;-49,26976;c(-49.30578, -16.7384);160;103;c(-49.26976, -16.71808);272;48
74453180;-16,66270;-49,33008;74320270;-16,69676;-49,31479;c(-49.33008, -16.6627);179;175;c(-49.31479, -16.69676);165;114
74423342;-16,68568;-49,31778;74653230;-16,65691;-49,24768;c(-49.31778, -16.68568);174;119;c(-49.24768, -16.65691);286;77
74392125;-16,71145;-49,36462;74093250;-16,69759;-49,25752;c(-49.36462, -16.71145);135;166;c(-49.25752, -16.69759);302;12
74890764;-16,75677;-49,19766;74255050;-16,71340;-49,29421;c(-49.19766, -16.75677);10;2142B;c(-49.29421, -16.7134);140;55
74610230;-16,67798;-49,23940;74496000;-16,65139;-49,38639;c(-49.2394, -16.67798);294;32;c(-49.38639, -16.65139);116;178
74270100;-16,69751;-49,28392;74815780;-16,71672;-49,23728;c(-49.28392, -16.69751);87;53;c(-49.23728, -16.71672);246;38
74045090;-16,66726;-49,26522;74810100;-16,71088;-49,24312;c(-49.26522, -16.66726);319;23;c(-49.24312, -16.71088);246;38
74710060;-16,67817;-49,22143;74810030;-16,70626;-49,24411;c(-49.22143, -16.67817);254;86;c(-49.24411, -16.70626);282;40
74850420;-16,72942;-49,23578;74855340;-16,72757;-49,23115;c(-49.23578, -16.72942);278;92B;c(-49.23115, -16.72757);278;92B
74370455;-16,72842;-49,33584;74000000;-16,81463;-49,42526;c(-49.33584, -16.72842);151;160A;c(-49.42526, -16.81463);39;250B
74477115;-16,60049;-49,34245;74150060;-16,69389;-49,27313;c(-49.34245, -16.60049);197;185;c(-49.27313, -16.69389);83;51
74450080;-16,66043;-49,32271;74415500;-16,69220;-49,31700;c(-49.32271, -16.66043);164;132;c(-49.317, -16.6922);165;114
74393480;-16,72330;-49,37038;74420230;-16,68827;-49,32045;c(-49.37038, -16.7233);132;164B;c(-49.32045, -16.68827);172;118
74820010;-16,72631;-49,25865;74030075;-16,67909;-49,25640;c(-49.25865, -16.72631);266;44;c(-49.2564, -16.67909);297;2
74310110;-16,70583;-49,30082;74000000;-16,81463;-49,42526;c(-49.30082, -16.70583);125;112;c(-49.42526, -16.81463);39;250B
74460825;-16,66578;-49,35095;74653230;-16,65691;-49,24768;c(-49.35095, -16.66578);137;176A;c(-49.24768, -16.65691);286;77
74023020;-16,67817;-49,25847;74635040;-16,66548;-49,24018;c(-49.25847, -16.67817);297;2;c(-49.24018, -16.66548);327;78
74475179;-16,62448;-49,32726;74550240;-16,66742;-49,28334;c(-49.32726, -16.62448);210;189;c(-49.28334, -16.66742);91;68
74563355;-16,65501;-49,27546;74015180;-16,67589;-49,26371;c(-49.27546, -16.65501);79;73;c(-49.26371, -16.67589);317;4
74723290;-16,69355;-49,22436;74255140;-16,72111;-49,29233;c(-49.22436, -16.69355);251;88;c(-49.29233, -16.72111);163;60
74330520;-16,73074;-49,30943;74445190;-16,65211;-49,31761;c(-49.30943, -16.73074);161;109;c(-49.31761, -16.65211);112;131B
