CEP;LAT;LOG
74425710;-16,67390;-49,31838
74425720;-16,67375;-49,31883
74425740;-16,67396;-49,31797
74425845;-16,68012;-49,30132
74430010;-16,67444;-49,30248
74430020;-16,67405;-49,30814
74430030;-16,66992;-49,31069
74430040;-16,67193;-49,30325
74430050;-16,66892;-49,30832
74430060;-16,66976;-49,30625
74430080;-16,66968;-49,31159
74430090;-16,66984;-49,31055
74430110;-16,67054;-49,31432
74430112;-16,66789;-49,31101
74430120;-16,67029;-49,30567
74430130;-16,67363;-49,31527
74430140;-16,67019;-49,31373
74430145;-16,66965;-49,31540
74430150;-16,67181;-49,30384
74430160;-16,66913;-49,30749
74430170;-16,67219;-49,30156
74430180;-16,67332;-49,30640
74430190;-16,67179;-49,30590
74430200;-16,67074;-49,30531
74430210;-16,67670;-49,30355
74430215;-16,67432;-49,30646
74430230;-16,67534;-49,30385
74430240;-16,67513;-49,31144
74430260;-16,67216;-49,30268
74430290;-16,67723;-49,30300
74430300;-16,67470;-49,30485
74430310;-16,67309;-49,30927
74430320;-16,67440;-49,30754
74430330;-16,67322;-49,30840
74430340;-16,67183;-49,30923
74430350;-16,67172;-49,30433
74430360;-16,67378;-49,31480
74430370;-16,67610;-49,30426
74430390;-16,67454;-49,30580
74430400;-16,67407;-49,30352
74430420;-16,67115;-49,30694
74430440;-16,67099;-49,30729
74430450;-16,67455;-49,30764
74430470;-16,66910;-49,31387
74430480;-16,67602;-49,30587
74430500;-16,67057;-49,29986
74430520;-16,67359;-49,29937
74433020;-16,66713;-49,31499
74433030;-16,66836;-49,31615
74433040;-16,66829;-49,31338
74433050;-16,66133;-49,30906
74433060;-16,66380;-49,31054
74433075;-16,66786;-49,31147
74433090;-16,66880;-49,31547
74433095;-16,66860;-49,31412
74433100;-16,66775;-49,31290
74433110;-16,66316;-49,31009
74433120;-16,66488;-49,31101
74433130;-16,66445;-49,31097
74433140;-16,66863;-49,31279
74433150;-16,66854;-49,31404
74433160;-16,66728;-49,31252
74433170;-16,66188;-49,30954
74433180;-16,66252;-49,30989
74433190;-16,66537;-49,31022
74433200;-16,66764;-49,31458
74433205;-16,66893;-49,31646
74433210;-16,66633;-49,31187
74433220;-16,66552;-49,31222
74433230;-16,66573;-49,31154
74433240;-16,66470;-49,31314
74435020;-16,66320;-49,30894
74435030;-16,66455;-49,30921
74435040;-16,66464;-49,30862
74435050;-16,66686;-49,30739
74435060;-16,66930;-49,29976
74435070;-16,66446;-49,29949
74435080;-16,66297;-49,30779
74435090;-16,66701;-49,30964
74435100;-16,66471;-49,30933
74435110;-16,66489;-49,30883
74435115;-16,66417;-49,31084
74435120;-16,66576;-49,30653
74435125;-16,66452;-49,30656
74435140;-16,66607;-49,30241
74435150;-16,66660;-49,30554
74435180;-16,66752;-49,30725
74435190;-16,66774;-49,30565
74435195;-16,66429;-49,29971
74435200;-16,66749;-49,30460
74435220;-16,66702;-49,30329
74435230;-16,66626;-49,30172
74435240;-16,66831;-49,30210
74435250;-16,66878;-49,30056
74435260;-16,66632;-49,29973
74435280;-16,66728;-49,30687
74435290;-16,66746;-49,30634
74435300;-16,66985;-49,30966
74435310;-16,66213;-49,30846
74435320;-16,66615;-49,31025
74440010;-16,66257;-49,30144
74440015;-16,66358;-49,29899
74440030;-16,66268;-49,30092
74440040;-16,66223;-49,30040
74440060;-16,65990;-49,31011
74440080;-16,65989;-49,30148
74440090;-16,66013;-49,30421
74440100;-16,66333;-49,29988
74440120;-16,66185;-49,30034
74440130;-16,66310;-49,30155
74440140;-16,66044;-49,30825
74440145;-16,65866;-49,30799
74440150;-16,66353;-49,30174
74440160;-16,65575;-49,29620
74440185;-16,65986;-49,30938
74440210;-16,65857;-49,29864
74440220;-16,65742;-49,29535
74440240;-16,65642;-49,29732
74440245;-16,65525;-49,29730
74440250;-16,66379;-49,31093
74440260;-16,65878;-49,29627
74440270;-16,65918;-49,30205
74440280;-16,66147;-49,30167
74440290;-16,66155;-49,30790
74440300;-16,66347;-49,29895
74440310;-16,66066;-49,30052
74440320;-16,66106;-49,30716
74440330;-16,65731;-49,29824
74440340;-16,65693;-49,29787
74440350;-16,65664;-49,29856
74440360;-16,65528;-49,29789
74440370;-16,65502;-49,29582
74440380;-16,65490;-49,29414
74440390;-16,65378;-49,29551
74440400;-16,65369;-49,29765
74440410;-16,65472;-49,29836
74440420;-16,66234;-49,30407
74440425;-16,66274;-49,30315
74440440;-16,66321;-49,30215
74440450;-16,65562;-49,30587
74440460;-16,65678;-49,30602
74440470;-16,66098;-49,29937
74440480;-16,66019;-49,30875
74440485;-16,65669;-49,30396
74440490;-16,65839;-49,30680
74440500;-16,65751;-49,30176
74440510;-16,66201;-49,30482
74440520;-16,65851;-49,30293
74440530;-16,66075;-49,30794
74440540;-16,65784;-49,30460
74440550;-16,65869;-49,30402
74440560;-16,66163;-49,30546
74440570;-16,66070;-49,30582
74440580;-16,66087;-49,30564
74440590;-16,65950;-49,30357
74440600;-16,66212;-49,30478
74440610;-16,66031;-49,30282
74440620;-16,66102;-49,29991
74440630;-16,65938;-49,30557
74440640;-16,66073;-49,30656
74440650;-16,65450;-49,30218
74440660;-16,66346;-49,29945
74440670;-16,65847;-49,30804
74440680;-16,65877;-49,30806
74440690;-16,65972;-49,31064
74440700;-16,65953;-49,31092
74440710;-16,65456;-49,30313
74440720;-16,65457;-49,30267
74440730;-16,65749;-49,30762
74440735;-16,65973;-49,30923
74440745;-16,65547;-49,30022
74440800;-16,65494;-49,30643
74440805;-16,65539;-49,30688
74440810;-16,65476;-49,30693
74440815;-16,65549;-49,30708
74440820;-16,65421;-49,30645
74440835;-16,65461;-49,30671
74440840;-16,65461;-49,30496
74441000;-16,65931;-49,30958
74441005;-16,65921;-49,30998
74441010;-16,65903;-49,31051
74445010;-16,65481;-49,31261
74445020;-16,65403;-49,31192
74445040;-16,65737;-49,31573
74445050;-16,65246;-49,31640
74445060;-16,65951;-49,31268
74445070;-16,65284;-49,31732
74445090;-16,65701;-49,31392
74445100;-16,65844;-49,31453
74445110;-16,65589;-49,31327
74445120;-16,65197;-49,31046
74445130;-16,65617;-49,31528
74445140;-16,65440;-49,31600
74445150;-16,65172;-49,31021
74445160;-16,65870;-49,31544
74445170;-16,65262;-49,31126
74445180;-16,65338;-49,31100
74445190;-16,65211;-49,31761
74445200;-16,65711;-49,31395
74445210;-16,65584;-49,31692
74445220;-16,65236;-49,31516
74445230;-16,65809;-49,31443
74445240;-16,65042;-49,31460
74445250;-16,65660;-49,31632
74445260;-16,65566;-49,31608
74445270;-16,65326;-49,30876
74445280;-16,65560;-49,31039
74445290;-16,65496;-49,30941
74445301;-16,64911;-49,30795
74445302;-16,64934;-49,31044
74445303;-16,64961;-49,30990
74445305;-16,64967;-49,31060
74445351;-16,65223;-49,35487
74445352;-16,65173;-49,36554
74445353;-16,65113;-49,35331
74445355;-16,58614;-49,32271
74445356;-16,64319;-49,31169
74445357;-16,65890;-49,36662
74445360;-16,65039;-49,32024
74445500;-16,64711;-49,31071
74445509;-16,67299;-49,33318
74445541;-16,67072;-49,33075
74450010;-16,66497;-49,32938
74450020;-16,66379;-49,32932
74450030;-16,66326;-49,32098
74450040;-16,66465;-49,31721
74450050;-16,66441;-49,31786
74450060;-16,66355;-49,31796
74450070;-16,66195;-49,32244
74450080;-16,66043;-49,32271
74450090;-16,66126;-49,32334
74450100;-16,66291;-49,32442
74450110;-16,65961;-49,32497
74450120;-16,65887;-49,32566
74450150;-16,65916;-49,32639
74450170;-16,66234;-49,32717
74450180;-16,65675;-49,32776
74450190;-16,65656;-49,32723
74450200;-16,65575;-49,32959
74450210;-16,66423;-49,31852
74450230;-16,65478;-49,32804
74450240;-16,65397;-49,32787
74450250;-16,65269;-49,32784
74450260;-16,65424;-49,32568
74450280;-16,65201;-49,32395
74450290;-16,65263;-49,32337
74450300;-16,65183;-49,32678
74450310;-16,65372;-49,32290
74450320;-16,65457;-49,32168
74450330;-16,65401;-49,32179
74450340;-16,65494;-49,32063
74450350;-16,65458;-49,31866
74450360;-16,65624;-49,31904
74450370;-16,65683;-49,31918
74450380;-16,65757;-49,32031
74450390;-16,66362;-49,32557
74450400;-16,66351;-49,32632
74450410;-16,66425;-49,31574
74450420;-16,65614;-49,32139
74450430;-16,66347;-49,31574
74450440;-16,65583;-49,32230
74450450;-16,65767;-49,32023
74450470;-16,65844;-49,31944
74450490;-16,66378;-49,32581
74453010;-16,66341;-49,33333
74453030;-16,65989;-49,32847
74453040;-16,66069;-49,33231
74453050;-16,66162;-49,33269
74453070;-16,66389;-49,33319
74453080;-16,66400;-49,32833
74453090;-16,66528;-49,32655
74453100;-16,66581;-49,32558
74453110;-16,66696;-49,32265
74453120;-16,66638;-49,31992
74453140;-16,66380;-49,32902
74453150;-16,66479;-49,32706
74453160;-16,66692;-49,32080
74453170;-16,66619;-49,32143
74453180;-16,66270;-49,33008
74453200;-16,66521;-49,33329
74453210;-16,66204;-49,32950
74453220;-16,66633;-49,32376
74453230;-16,66668;-49,31912
74453250;-16,65905;-49,33025
74453260;-16,66565;-49,32650
74453270;-16,66428;-49,33325
74453280;-16,66630;-49,32426
74453290;-16,66457;-49,33088
74453300;-16,66370;-49,33237
74453310;-16,66317;-49,33271
74453330;-16,65815;-49,32943
74453335;-16,65783;-49,32929
74453340;-16,65981;-49,32930
74453360;-16,65914;-49,32927
74453370;-16,66359;-49,32971
74453380;-16,66429;-49,32789
74453383;-16,66700;-49,32944
74453390;-16,66540;-49,32931
74453400;-16,66597;-49,32397
74453405;-16,66469;-49,32449
74453410;-16,66656;-49,31930
74453420;-16,66308;-49,32722
74453430;-16,66413;-49,33287
74453440;-16,66707;-49,32899
74453450;-16,66790;-49,31865
74453451;-16,66612;-49,32434
74453460;-16,65960;-49,33557
74453465;-16,66053;-49,33806
74453470;-16,65672;-49,33751
74453480;-16,65976;-49,33311
74453490;-16,65576;-49,33410
74453495;-16,65557;-49,33239
74453500;-16,65796;-49,33692
74453510;-16,65619;-49,33638
74453530;-16,65827;-49,33238
74453540;-16,65839;-49,33629
74453550;-16,65571;-49,33051
74453560;-16,65875;-49,33887
74453570;-16,65683;-49,33961
74453580;-16,65748;-49,33424
74453590;-16,65687;-49,33631
74453600;-16,65707;-49,33584
74453610;-16,65970;-49,33544
74453620;-16,65571;-49,33577
74453625;-16,65806;-49,33504
74453630;-16,65772;-49,33167
74453640;-16,65816;-49,33927
74453650;-16,65786;-49,33881
74453660;-16,65765;-49,33251
74455010;-16,66755;-49,32222
74455013;-16,67020;-49,32692
74455015;-16,67311;-49,32445
74455025;-16,67376;-49,32317
74455030;-16,67228;-49,32276
74455040;-16,66696;-49,33122
74455050;-16,66821;-49,32146
74455060;-16,66646;-49,33024
74455070;-16,66771;-49,33329
74455080;-16,67004;-49,32936
74455090;-16,67003;-49,32861
74455120;-16,66990;-49,33169
74455130;-16,67068;-49,32393
74455140;-16,66998;-49,32766
74455145;-16,67040;-49,32607
74455150;-16,67187;-49,33361
74455155;-16,66806;-49,33214
74455160;-16,67174;-49,32418
74455170;-16,66967;-49,32319
74455180;-16,66533;-49,33009
74455200;-16,66937;-49,33384
74455210;-16,66949;-49,33412
74455220;-16,67002;-49,32067
74455225;-16,67110;-49,31993
74455227;-16,66826;-49,32072
74455229;-16,66739;-49,32186
74455230;-16,67076;-49,33313
74455235;-16,66838;-49,32638
74455238;-16,66341;-49,33131
74455239;-16,66389;-49,33162
74455240;-16,66978;-49,33172
74455260;-16,66998;-49,33011
74455270;-16,66965;-49,33241
74455280;-16,66979;-49,32722
74455289;-16,67079;-49,32535
74455290;-16,67152;-49,33219
74455291;-16,67121;-49,32040
74455300;-16,67415;-49,32950
74455310;-16,67024;-49,32904
74455320;-16,67387;-49,32639
74455330;-16,67145;-49,32731
74455333;-16,66571;-49,33454
74455334;-16,66616;-49,33455
74455340;-16,67277;-49,32916
74455349;-16,67292;-49,32728
74455351;-16,67837;-49,32485
74455352;-16,67662;-49,32450
74455353;-16,67716;-49,32428
74455355;-16,67068;-49,32795
74455360;-16,67369;-49,32535
74455361;-16,67604;-49,32259
74455362;-16,67433;-49,32133
74455363;-16,67277;-49,32130
74455364;-16,67608;-49,32387
74455365;-16,67646;-49,32222
74455366;-16,67617;-49,32458
74455367;-16,67412;-49,32260
74455368;-16,67617;-49,32319
74455369;-16,67598;-49,32432
74455370;-16,67404;-49,32500
74455371;-16,67597;-49,32195
74455372;-16,67415;-49,32304
74455373;-16,67612;-49,32378
74455374;-16,67429;-49,32204
74455375;-16,67389;-49,32436
74455380;-16,67497;-49,32648
74455390;-16,67211;-49,32606
74455400;-16,67353;-49,32577
74455410;-16,67046;-49,32658
74455420;-16,67022;-49,32936
74455437;-16,67312;-49,32559
74455505;-16,66530;-49,33374
74455507;-16,67365;-49,33204
74455508;-16,67381;-49,33330
74455510;-16,67272;-49,33478
74455511;-16,67406;-49,33303
74455515;-16,67334;-49,33523
74455520;-16,67248;-49,33397
74455530;-16,67039;-49,33604
74455531;-16,66828;-49,33496
74455540;-16,67026;-49,33418
74455542;-16,67106;-49,33070
74455545;-16,67183;-49,33025
74455550;-16,67402;-49,33369
74455551;-16,66921;-49,33552
74455552;-16,67387;-49,33540
74455553;-16,67331;-49,33429
74455554;-16,67326;-49,33494
74455555;-16,66738;-49,33464
74455560;-16,67179;-49,33285
74455561;-16,67172;-49,33354
74455562;-16,67138;-49,33438
74455563;-16,67036;-49,33405
74455565;-16,67189;-49,33206
74455570;-16,67114;-49,33575
74455575;-16,67411;-49,33151
74455650;-16,67534;-49,33551
74455652;-16,67458;-49,33547
74455654;-16,67561;-49,33369
74455656;-16,67564;-49,33319
74455658;-16,67523;-49,33527
74455660;-16,67588;-49,33516
74455700;-16,67183;-49,33533
74455705;-16,67179;-49,33635
74455710;-16,67101;-49,33604
74455715;-16,67165;-49,33625
74455720;-16,67192;-49,33636
74455730;-16,67274;-49,33951
74455735;-16,67261;-49,33946
74455740;-16,67266;-49,34068
74455745;-16,67282;-49,34117
74455750;-16,67149;-49,33884
74455755;-16,67260;-49,33868
74455760;-16,66911;-49,33838
74455765;-16,66810;-49,33739
74455770;-16,66779;-49,33709
74455771;-16,66629;-49,33610
74455780;-16,67190;-49,34105
74455785;-16,66709;-49,33671
74455790;-16,67122;-49,34144
74455795;-16,67247;-49,34092
74455799;-16,67276;-49,34060
74460010;-16,65873;-49,34005
74460015;-16,65808;-49,33717
74460020;-16,65906;-49,34169
74460022;-16,65932;-49,33990
74460030;-16,65493;-49,34300
74460035;-16,65802;-49,34138
74460040;-16,65753;-49,34281
74460050;-16,65915;-49,34274
74460060;-16,66426;-49,34383
74460070;-16,65713;-49,34467
74460080;-16,65835;-49,34459
74460090;-16,65887;-49,34452
74460100;-16,65919;-49,34446
74460110;-16,65972;-49,34236
74460120;-16,65981;-49,33781
74460130;-16,66333;-49,34010
74460140;-16,65983;-49,33675
74460160;-16,66233;-49,33404
74460170;-16,66268;-49,33479
74460180;-16,66384;-49,33528
74460190;-16,66046;-49,35894
74460200;-16,66379;-49,33935
74460210;-16,66485;-49,34194
74460220;-16,66497;-49,33600
74460230;-16,66607;-49,33783
74460240;-16,66567;-49,33694
74460250;-16,66500;-49,34256
74460260;-16,66507;-49,33923
74460270;-16,66519;-49,34705
74460280;-16,66403;-49,34158
74460290;-16,66405;-49,34193
74460300;-16,66301;-49,34310
74460310;-16,66434;-49,34290
74460340;-16,66447;-49,34698
74460350;-16,66277;-49,34391
74460360;-16,66224;-49,34572
74460370;-16,66372;-49,34714
74460380;-16,66164;-49,34704
74460390;-16,66080;-49,34682
74460400;-16,66582;-49,34758
74460410;-16,66535;-49,34849
74460420;-16,66455;-49,33382
74460422;-16,66304;-49,33360
74460430;-16,66286;-49,34681
74460440;-16,66302;-49,34086
74460445;-16,65668;-49,33998
74460450;-16,65499;-49,34670
74460460;-16,66419;-49,35788
74460470;-16,65341;-49,34311
74460490;-16,66438;-49,34169
74460500;-16,65771;-49,33972
74460510;-16,66249;-49,34224
74460520;-16,66102;-49,34389
74460540;-16,65990;-49,33535
74460550;-16,65911;-49,34248
74460560;-16,66968;-49,35835
74460570;-16,66659;-49,35461
74460580;-16,66538;-49,35833
74460590;-16,66125;-49,35880
74460600;-16,66837;-49,35879
74460610;-16,66294;-49,33630
74460620;-16,66921;-49,35957
74460630;-16,65757;-49,34460
74460650;-16,66121;-49,34248
74460660;-16,66669;-49,35853
74460670;-16,66748;-49,35871
74460675;-16,67041;-49,35889
74460680;-16,66966;-49,35896
74460690;-16,66248;-49,35895
74460700;-16,66332;-49,35787
74460721;-16,66046;-49,35353
74460725;-16,66137;-49,35374
74460730;-16,66177;-49,35379
74460735;-16,66187;-49,35049
74460740;-16,66243;-49,35367
74460745;-16,66252;-49,35052
74460750;-16,66596;-49,35478
74460755;-16,66376;-49,35380
74460760;-16,66382;-49,35055
74460765;-16,66419;-49,35472
74460770;-16,66448;-49,35380
74460775;-16,66456;-49,34989
74460780;-16,66505;-49,35319
74460785;-16,66522;-49,35476
74460790;-16,66563;-49,35320
74460795;-16,66320;-49,35380
74460800;-16,66586;-49,35163
74460805;-16,66270;-49,35220
74460810;-16,66402;-49,35231
74460815;-16,66584;-49,35356
74460820;-16,66583;-49,35451
74460825;-16,66578;-49,35095
74460830;-16,66582;-49,35029
74460835;-16,66596;-49,34962
74460840;-16,66581;-49,34890
74461005;-16,66025;-49,36427
74461010;-16,66196;-49,35940
74461015;-16,67000;-49,36193
74461020;-16,66926;-49,36486
74461025;-16,66314;-49,36300
74461100;-16,66069;-49,36733
74461105;-16,66009;-49,36705
74461110;-16,66006;-49,36719
74461115;-16,66176;-49,36792
74461120;-16,66633;-49,37118
74461125;-16,66515;-49,36949
74461135;-16,66406;-49,36554
74461140;-16,66530;-49,36720
74461145;-16,66620;-49,36635
74461150;-16,66596;-49,36552
74461155;-16,66565;-49,36619
74461160;-16,66555;-49,36686
74461165;-16,66166;-49,36714
74461170;-16,66242;-49,36725
74461175;-16,66395;-49,36844
74461180;-16,66400;-49,36966
74461185;-16,66598;-49,36997
74461190;-16,66647;-49,37049
74461195;-16,66691;-49,37121
74461200;-16,65924;-49,35191
74461205;-16,65898;-49,34893
74461210;-16,65886;-49,35193
74461215;-16,65820;-49,35201
74461220;-16,65790;-49,34873
74461225;-16,65763;-49,35201
74461230;-16,65647;-49,35148
74461235;-16,65690;-49,34840
74461240;-16,65592;-49,35152
74461245;-16,65536;-49,35192
74461250;-16,65695;-49,35193
74461255;-16,65375;-49,35086
74461260;-16,65430;-49,35217
74461265;-16,65898;-49,35007
74461270;-16,65711;-49,35024
74461275;-16,65895;-49,35229
74461280;-16,65434;-49,35166
74461285;-16,65400;-49,35119
74461290;-16,65448;-49,35004
74461295;-16,65922;-49,34930
74461300;-16,65728;-49,34807
74461310;-16,65929;-49,34720
74461315;-16,65928;-49,34669
74461350;-16,65991;-49,36177
74461355;-16,66058;-49,36226
74461365;-16,66179;-49,36257
74461370;-16,66276;-49,36238
74461375;-16,66315;-49,36232
74461385;-16,66357;-49,36091
74461390;-16,66318;-49,36213
74461395;-16,66231;-49,36261
74461400;-16,66161;-49,36281
74461405;-16,66214;-49,36153
74461410;-16,66184;-49,36086
74461450;-16,66154;-49,36831
74461452;-16,66316;-49,37084
74461454;-16,66259;-49,37182
74461456;-16,66599;-49,37159
74461458;-16,66392;-49,36993
74461460;-16,66427;-49,36980
74461462;-16,66495;-49,37153
74461464;-16,66575;-49,37537
74461466;-16,66269;-49,37123
74461468;-16,66137;-49,37333
74461470;-16,66259;-49,37611
74461472;-16,66242;-49,37532
74461474;-16,66378;-49,37734
74461476;-16,66054;-49,37328
74461478;-16,66526;-49,37893
74461480;-16,66796;-49,37830
74461482;-16,66400;-49,37566
74461484;-16,66513;-49,37496
74461486;-16,66640;-49,37488
74461490;-16,66690;-49,37519
74463010;-16,65483;-49,33794
74463015;-16,65212;-49,33802
74463020;-16,65496;-49,33918
74463023;-16,65312;-49,33981
74463025;-16,65315;-49,33195
74463030;-16,65377;-49,34031
74463060;-16,65482;-49,33768
74463070;-16,65571;-49,33987
74463075;-16,65574;-49,34029
74463080;-16,65425;-49,33600
74463090;-16,65456;-49,34029
74463100;-16,65624;-49,33989
74463125;-16,65401;-49,33306
74463135;-16,65334;-49,33131
74463150;-16,65245;-49,33053
74463155;-16,65289;-49,32938
74463160;-16,64958;-49,33193
74463165;-16,65345;-49,33360
74463170;-16,65177;-49,33057
74463180;-16,64734;-49,33272
74463190;-16,65105;-49,33076
74463200;-16,65155;-49,33311
74463210;-16,65045;-49,33113
74463220;-16,65107;-49,33250
74463230;-16,64794;-49,33206
74463240;-16,65049;-49,33180
74463245;-16,65190;-49,32647
74463250;-16,64630;-49,33225
74463260;-16,65045;-49,33102
74463270;-16,64508;-49,33336
74463280;-16,64994;-49,33032
74463290;-16,65356;-49,32978
74463305;-16,65174;-49,32077
74463310;-16,65264;-49,32875
74463315;-16,65144;-49,32213
74463317;-16,65270;-49,32730
74463320;-16,65048;-49,33119
74463330;-16,65323;-49,33024
74463335;-16,65166;-49,32356
74463336;-16,64765;-49,33868
74463338;-16,58614;-49,32271
74463340;-16,65141;-49,33479
74463350;-16,65222;-49,34142
74463360;-16,65416;-49,34899
74463365;-16,65194;-49,34610
74463370;-16,65415;-49,34407
74463375;-16,65240;-49,33950
74463380;-16,65044;-49,35108
74463390;-16,65293;-49,34284
74463400;-16,65254;-49,34594
74463410;-16,65219;-49,34102
74463430;-16,65116;-49,34983
74463440;-16,65606;-49,34911
74463445;-16,64400;-49,33141
